timestamp,cpu_utility_pct,memory_in_use_pct,disk_active_time_pct,virtual_memory_pct,process_count,disk_queue_length
2026-04-13T16:34:14.409Z,21.27,86.59,0.00,19.89,366,0.00
2026-04-13T16:34:16.417Z,19.64,86.68,0.00,19.89,366,0.00
2026-04-13T16:34:18.426Z,18.05,86.73,0.00,19.89,366,0.00
2026-04-13T16:34:20.428Z,19.27,86.71,0.00,19.89,366,0.00
2026-04-13T16:34:22.435Z,20.16,86.74,0.00,19.89,366,0.00
2026-04-13T16:34:24.436Z,27.30,86.95,0.00,19.89,366,0.00
2026-04-13T16:34:26.449Z,28.87,86.89,0.00,19.84,366,0.00
2026-04-13T16:34:28.452Z,32.06,86.60,0.00,19.84,368,0.00
2026-04-13T16:34:30.457Z,54.73,86.78,0.00,19.84,366,0.00
2026-04-13T16:34:32.471Z,54.32,88.47,0.00,19.13,366,0.00
2026-04-13T16:34:34.473Z,56.52,88.76,0.00,19.05,366,0.00
2026-04-13T16:34:36.485Z,41.38,88.72,0.00,19.05,366,0.00
2026-04-13T16:34:38.486Z,38.93,88.67,0.00,19.05,366,0.00
2026-04-13T16:34:40.487Z,41.47,88.74,0.00,19.05,365,0.00
2026-04-13T16:34:42.487Z,30.74,88.60,0.00,19.05,365,0.00
2026-04-13T16:34:44.492Z,28.95,88.61,0.00,19.05,365,0.00
2026-04-13T16:34:46.492Z,24.63,88.63,0.00,19.05,365,0.00
2026-04-13T16:34:48.494Z,26.64,88.58,0.00,19.05,365,0.00
2026-04-13T16:34:50.496Z,26.29,88.72,0.00,19.05,365,0.00
2026-04-13T16:34:52.501Z,29.22,88.67,0.00,18.94,365,0.00
2026-04-13T16:34:54.513Z,33.00,87.79,0.00,18.94,365,0.00
2026-04-13T16:34:56.522Z,26.56,87.83,0.00,18.94,365,0.00
2026-04-13T16:34:58.528Z,27.75,87.87,0.00,18.94,365,0.00
2026-04-13T16:35:00.539Z,27.20,87.72,0.00,18.94,365,0.00
2026-04-13T16:35:02.547Z,38.72,87.42,0.00,18.88,365,0.00
2026-04-13T16:35:04.556Z,30.25,87.54,0.00,18.88,365,0.00
2026-04-13T16:35:06.557Z,50.14,86.80,0.00,18.85,364,0.00
2026-04-13T16:35:08.570Z,40.20,86.81,0.00,18.85,364,0.00
2026-04-13T16:35:10.578Z,37.48,86.98,0.00,18.85,364,0.00
2026-04-13T16:35:12.583Z,37.81,87.10,0.00,18.85,364,0.00
2026-04-13T16:35:14.595Z,40.07,87.16,0.00,18.85,364,0.00
2026-04-13T16:35:16.603Z,34.26,87.16,0.00,18.85,364,0.00
2026-04-13T16:35:18.612Z,28.91,87.15,0.00,18.85,364,0.00
2026-04-13T16:35:20.627Z,27.43,87.26,0.00,18.85,364,0.00
2026-04-13T16:35:22.629Z,26.39,87.17,0.00,18.85,364,0.00
2026-04-13T16:35:24.636Z,27.39,87.15,0.00,18.85,365,0.00
2026-04-13T16:35:26.648Z,30.04,87.22,0.00,18.85,365,0.00
2026-04-13T16:35:28.654Z,26.61,87.28,0.00,18.85,365,0.00
2026-04-13T16:35:30.661Z,25.91,87.30,0.00,18.85,365,0.00
2026-04-13T16:35:32.675Z,27.59,87.36,0.00,18.85,365,0.00
2026-04-13T16:35:34.685Z,26.83,87.41,0.00,18.85,365,0.00
2026-04-13T16:35:36.697Z,28.94,87.48,0.00,18.85,365,0.00
2026-04-13T16:35:38.702Z,29.40,87.28,0.00,18.85,365,0.00
2026-04-13T16:35:40.703Z,44.20,87.43,0.00,18.85,365,0.00
2026-04-13T16:35:42.707Z,46.68,87.47,0.00,18.85,365,0.00
2026-04-13T16:35:44.720Z,39.16,87.58,0.00,18.85,365,0.00
2026-04-13T16:35:46.722Z,41.39,87.53,0.00,18.85,365,0.00
2026-04-13T16:35:48.725Z,42.55,87.50,0.00,18.85,365,0.00
2026-04-13T16:35:50.734Z,40.56,87.43,0.00,18.85,365,0.00
2026-04-13T16:35:52.747Z,31.67,87.48,0.00,18.85,365,0.00
2026-04-13T16:35:54.753Z,30.05,87.63,0.00,18.85,365,0.00
2026-04-13T16:35:56.756Z,35.13,87.54,0.00,18.85,365,0.00
2026-04-13T16:35:58.759Z,29.44,87.63,0.00,18.85,365,0.00
2026-04-13T16:36:00.760Z,20.57,87.64,0.00,18.85,365,0.00
2026-04-13T16:36:02.764Z,22.43,87.65,0.00,18.85,365,0.00
2026-04-13T16:36:04.767Z,24.03,87.68,0.00,18.85,365,0.00
2026-04-13T16:36:06.781Z,22.85,87.68,0.00,18.85,365,0.00
2026-04-13T16:36:08.781Z,21.18,87.71,0.00,18.85,365,0.00
2026-04-13T16:36:10.796Z,21.68,87.70,0.00,18.85,365,0.00
2026-04-13T16:36:12.810Z,22.03,87.77,0.00,18.85,365,0.00
2026-04-13T16:36:14.815Z,19.00,87.76,0.00,18.85,365,0.00
2026-04-13T16:36:16.825Z,27.29,87.04,0.00,18.85,365,0.00
2026-04-13T16:36:18.837Z,37.89,87.00,0.00,18.85,365,0.00
2026-04-13T16:36:20.840Z,43.88,87.11,0.00,18.85,365,0.00
2026-04-13T16:36:22.848Z,37.75,87.12,0.00,18.85,365,0.00
2026-04-13T16:36:24.853Z,40.27,87.26,0.00,18.85,365,0.00
2026-04-13T16:36:26.858Z,40.45,87.00,0.00,18.85,365,0.00
2026-04-13T16:36:28.863Z,31.18,86.97,0.00,18.85,365,0.00
2026-04-13T16:36:30.868Z,26.62,87.04,0.00,18.85,365,0.00
2026-04-13T16:36:32.876Z,29.01,87.10,0.00,18.85,365,0.00
2026-04-13T16:36:34.879Z,22.15,87.00,0.00,18.85,365,0.00
2026-04-13T16:36:36.879Z,23.57,87.10,0.00,18.85,365,0.00
2026-04-13T16:36:38.879Z,28.51,87.17,0.00,18.85,365,0.00
2026-04-13T16:36:40.880Z,23.28,87.18,0.00,18.85,365,0.00
2026-04-13T16:36:42.886Z,23.42,87.22,0.00,18.85,365,0.00
2026-04-13T16:36:44.901Z,23.05,87.24,0.00,18.85,365,0.00
2026-04-13T16:36:46.903Z,22.83,86.96,0.00,18.85,365,0.00
2026-04-13T16:36:48.911Z,23.36,86.96,0.00,18.85,365,0.00
2026-04-13T16:36:50.911Z,32.36,86.91,0.00,18.85,365,0.00
2026-04-13T16:36:52.921Z,37.47,87.16,0.00,18.85,365,0.00
2026-04-13T16:36:54.921Z,30.50,87.15,0.00,18.85,365,0.00
2026-04-13T16:36:56.933Z,33.19,87.25,0.00,18.85,365,0.00
2026-04-13T16:36:58.941Z,32.74,87.41,0.00,18.85,365,0.00
2026-04-13T16:37:00.956Z,34.65,87.35,0.00,18.85,365,0.00
2026-04-13T16:37:02.963Z,20.86,87.34,0.00,18.85,365,0.00
2026-04-13T16:37:04.963Z,27.32,87.48,0.00,18.85,364,0.00
2026-04-13T16:37:06.977Z,22.18,87.37,0.00,18.85,364,0.00
2026-04-13T16:37:08.982Z,23.45,87.36,0.00,18.85,364,0.00
2026-04-13T16:37:10.991Z,20.86,87.36,0.00,18.85,364,0.00
2026-04-13T16:37:12.998Z,21.08,87.48,0.00,18.85,364,0.00
2026-04-13T16:37:15.009Z,22.91,87.42,0.00,18.85,364,0.00
2026-04-13T16:37:17.011Z,21.08,87.55,0.00,18.85,364,0.00
2026-04-13T16:37:19.015Z,23.63,87.59,0.00,18.85,364,0.00
2026-04-13T16:37:21.023Z,21.04,87.66,0.00,18.85,364,0.00
2026-04-13T16:37:23.024Z,19.89,87.83,0.00,18.85,364,0.00
2026-04-13T16:37:25.030Z,20.75,87.84,0.00,18.85,364,0.00
2026-04-13T16:37:27.042Z,23.61,87.82,0.00,18.85,364,0.00
2026-04-13T16:37:29.053Z,37.56,87.73,0.00,18.86,364,0.00
2026-04-13T16:37:31.066Z,31.86,87.78,0.00,18.86,364,0.00
2026-04-13T16:37:33.078Z,34.26,87.74,0.00,18.86,364,0.00
2026-04-13T16:37:35.078Z,34.82,87.82,0.00,18.86,363,0.00
2026-04-13T16:37:37.090Z,25.98,87.78,0.00,18.86,363,0.00
2026-04-13T16:37:39.098Z,23.03,87.85,0.00,18.86,363,0.00
2026-04-13T16:37:41.099Z,17.94,87.93,0.00,18.86,363,0.00
2026-04-13T16:37:43.110Z,23.62,88.02,0.00,18.86,363,0.00
2026-04-13T16:37:45.119Z,19.89,88.00,0.00,18.86,363,0.00
2026-04-13T16:37:47.133Z,20.40,87.95,0.00,18.86,363,0.00
2026-04-13T16:37:49.147Z,20.92,87.95,0.00,18.86,363,0.00
2026-04-13T16:37:51.154Z,20.84,87.85,0.00,18.86,363,0.00
2026-04-13T16:37:53.169Z,23.44,87.88,0.00,18.86,363,0.00
2026-04-13T16:37:55.175Z,25.37,87.56,0.00,18.86,363,0.00
2026-04-13T16:37:57.177Z,21.86,87.74,0.00,18.86,363,0.00
2026-04-13T16:37:59.181Z,28.08,87.85,0.00,18.86,363,0.00
2026-04-13T16:38:01.195Z,28.88,87.86,0.00,18.86,363,0.00
2026-04-13T16:38:03.196Z,36.42,87.84,0.00,18.86,363,0.00
2026-04-13T16:38:05.208Z,44.33,87.95,0.00,18.86,363,0.00
2026-04-13T16:38:07.221Z,41.71,87.83,0.00,18.86,363,0.00
2026-04-13T16:38:09.223Z,37.39,87.89,0.00,18.86,363,0.00
2026-04-13T16:38:11.224Z,41.02,88.01,0.00,18.86,363,0.00
2026-04-13T16:38:13.235Z,38.34,88.00,0.00,18.86,363,0.00
2026-04-13T16:38:15.247Z,28.93,88.00,0.00,18.86,363,0.00
2026-04-13T16:38:17.252Z,30.93,87.92,0.00,18.86,363,0.00
2026-04-13T16:38:19.261Z,27.78,87.98,0.00,18.86,363,0.00
2026-04-13T16:38:21.267Z,20.71,87.96,0.00,18.86,363,0.00
2026-04-13T16:38:23.275Z,20.07,87.90,0.00,18.86,363,0.00
2026-04-13T16:38:25.290Z,23.24,87.00,0.00,18.86,364,0.00
